GlobalID,Longitude,Latitude,X1_1_ActivityCycle,X5_1_AdultBodyMass_g,X8_1_AdultForearmLen_mm,X13_1_AdultHeadBodyLen_mm,X2_1_AgeatEyeOpening_d,X3_1_AgeatFirstBirth_d,X18_1_BasalMetRate_mLO2hr,X5_2_BasalMetRateMass_g,X6_1_DietBreadth,X7_1_DispersalAge_d,X9_1_GestationLen_d,X12_1_HabitatBreadth,X22_1_HomeRange_km2,X22_2_HomeRange_Indiv_km2,X14_1_InterbirthInterval_d,X15_1_LitterSize,X16_1_LittersPerYear,X17_1_MaxLongevity_m,X5_3_NeonateBodyMass_g,X13_2_NeonateHeadBodyLen_mm,X10_1_PopulationGrpSize,X23_1_SexualMaturityAge_d,X10_2_SocialGrpSize,X24_1_TeatNumber,X12_2_Terrestriality,X6_2_TrophicLevel,X25_1_WeaningAge_d,X5_4_WeaningBodyMass_g,X13_3_WeaningHeadBodyLen_mm,XHYP_JTE
146929,-107.1391,34.30448,1.838039053,6.186629458,NA,5.593677394,2.537416865,5.479838734,5.349579369,5.443087524,2.873947655,5.459461707,3.889039078,1.512470652,1.447822636,1.418505224,12.70520055,1.28687704,0.589544814,4.579238912,3.311706358,3.829740528,1.526567135,2.358020999,0.943803848,1.874192688,1.150632339,1.909132846,3.470412716,5.714749146,NA,1.5
146931,-106.0516,34.30448,1.851791901,6.259659834,NA,5.623680932,2.337739121,5.482021697,5.481169429,5.609036124,2.781151254,5.606415548,3.907900488,1.555629581,1.254735995,1.238318619,12.55492659,1.315490502,0.595974077,4.59394036,3.395144997,3.829740528,1.13696073,2.361232126,0.482106839,1.834543067,1.154252061,1.920299316,3.448750695,5.59809736,NA,1
146933,-104.9641,34.30448,1.819636072,6.667926184,NA,5.734827549,1.724863644,5.655480809,5.729386093,6.066232166,3.104965477,5.589497637,4.085657215,1.611976764,1.254571091,1.241178457,13.03079552,1.328035687,0.585101285,4.724728001,3.61715044,3.881936997,1.13696073,2.378720599,0.415398742,1.761514016,1.099501591,1.910903337,3.660842413,5.823968398,NA,1
146935,-103.8766,34.30448,1.832488802,6.875563387,NA,5.800717771,1.84122899,5.623358131,6.03992763,6.484049763,3.098070363,5.589497637,4.104103465,1.601832296,1.342314682,1.312805998,12.83687396,1.292335444,0.519474681,4.63770268,3.687683157,3.829740528,1.667844957,2.386841947,0.581223493,1.758784461,1.094775062,1.885100204,3.665229015,5.844620768,NA,2
146937,-102.7891,34.30448,1.595749605,7.102516685,NA,5.781285963,1.728761174,5.48647696,6.185398711,6.90899713,3.363841329,5.29139592,3.649176428,1.718061179,1.342314682,1.312805998,12.7069901,1.538937435,0.582654738,4.496025318,2.05065771,3.414048721,1.667844957,2.362616649,0.402933288,1.994835939,1.359036942,1.92088772,4.000125525,5.528878432,5.274024674,2
146939,-101.7017,34.30448,1.615468766,6.972962847,NA,5.725663279,1.829291939,5.499093969,5.979859913,6.576775588,3.610883113,5.29139592,3.533147038,1.712328509,1.257612694,1.225774135,12.55649341,1.547228662,0.652645851,4.488900471,1.846483617,3.328546856,1.318035456,2.320475162,0.28715894,1.994658338,1.357491719,1.903124018,3.94890552,5.370678914,5.274024674,1
146941,-100.6142,34.30448,1.623524324,6.871446325,NA,5.669459447,1.831596433,5.499093969,5.977264142,6.571782731,3.661920792,5.29139592,3.529775429,1.744185732,1.257612694,1.225774135,12.50826434,1.546359043,0.613854054,4.481930929,1.823198108,3.328546856,0.983026012,2.329376073,0.362219214,1.992277848,1.350773873,1.89613044,3.930946886,5.370678914,5.274024674,1
146943,-99.5267,34.30448,1.634984334,6.883574354,NA,5.673326576,1.833155563,5.499093969,5.982973656,6.57715355,3.651590646,5.302072916,3.523603524,1.74440344,1.250472584,1.214605137,12.50826434,1.55109334,0.603690293,4.501336613,1.782183104,3.379975233,0.983026012,2.326886524,0.264623101,1.977498062,1.350745226,1.898314589,3.922880014,5.440612319,5.488903575,1
146945,-98.4392,34.30448,1.574627477,6.849669385,NA,5.656319387,1.869857633,5.496912587,5.958388294,6.544460324,3.660518853,5.237246367,3.528347233,1.716843449,1.250472584,1.214605137,12.62032346,1.541230631,0.60461465,4.512900448,1.763259014,3.419518434,0.983026012,2.327461695,0.281199799,1.99574069,1.387191146,1.908395253,3.938561275,5.41995975,5.488903575,1
146947,-97.3518,34.30448,1.625971543,6.889100887,NA,5.666885127,1.875183218,5.554250769,5.981304477,6.554325831,3.688051551,5.168460055,3.527567667,1.725634474,1.250472584,1.214605137,12.49515976,1.543759722,0.595569819,4.523657194,1.761370463,3.436783275,0.892889648,2.327271417,0.194271689,1.988091635,1.39397138,1.904202265,3.93199785,5.433693573,5.488903575,1
146949,-96.2643,34.30448,1.614422537,6.831096988,NA,5.631996479,1.791672623,5.543420207,5.89570704,6.439226651,3.673684063,5.153048979,3.556872747,1.744270246,1.19262058,1.225581526,12.25060292,1.548892582,0.654786302,4.52519513,1.810177493,3.436783275,0.892889648,2.331707199,0.242088113,1.998326973,1.391563296,1.909101911,3.927401144,5.419515005,5.488903575,1
